,Business,Business ID,City,State,Category,Latitude,Longitude,Price,Reviews,Rating
196,The Wormhole Coffee,jImBrAd65LeLWne9lfK2tg,Chicago,IL,Coffee & Tea,41.90828,-87.67471,$,1098,4.5
197,Volare Ristorante Italiano,7vsOVA4wrHP6f3DMQdD8og,Chicago,IL,Italian,41.8915901798304,-87.6225186472213,$$,2001,4.0
198,Over Easy Cafe,0fYNLK7VpBUW4mgFyPCrWQ,Chicago,IL,Breakfast & Brunch,41.9717208,-87.6790834,$$,1424,4.5
199,Siena Tavern,dSqRMhGNCWuSjPT_4lsZqw,Chicago,IL,Italian,41.8890751,-87.6299699,$$$,1717,4.0
200,Lou Malnati's Pizzeria,8vFJH_paXsMocmEO_KAa3w,Chicago,IL,Pizza,41.890357,-87.633704,$$,5869,4.0
201,Art Institute of Chicago,AkcZ1fUyB3RocKLYGFu20Q,Chicago,IL,Art Schools,41.8796,-87.623713,0,1763,4.5
202,Smoque BBQ,LPwAwxEjetjdNh7Uadro3g,Chicago,IL,Barbeque,41.95021,-87.72795,$$,4055,4.5
203,Alinea,pbEiXam9YJL3neCYHGwLUA,Chicago,IL,American (New),41.9134194160823,-87.6482384681229,$$$$,2126,4.5
204,Cafe Ba-Ba-Reeba!,y8jVBaHh8ntYkVqDXpsi1Q,Chicago,IL,Spanish,41.918984,-87.648687,$$,3920,4.0
205,Kuma's Corner - Belmont,pVPyt3TugMd8FW5LGznkQQ,Chicago,IL,Pubs,41.939640045166,-87.7004470825195,$$,4995,4.0
206,Bavette's Bar & Boeuf,apyIymDFbUK7u-Y3V5kmkA,Chicago,IL,Steakhouses,41.8892796234574,-87.6348227262497,$$$,2264,4.5
207,Little Goat Diner,-sdMTRmgExufOk6STZFi9w,Chicago,IL,Diners,41.8846460590586,-87.6484126982138,$$,4428,4.0
208,Quartino Ristorante,ziIfrqtyupmeNlPAOx6jTw,Chicago,IL,Italian,41.8934479679332,-87.6283662020996,$$,4531,4.0
209,Portillo's Hot Dogs,rp17Dfjdh7JR4GGZwj6nqg,Chicago,IL,Hot Dogs,41.89366,-87.63157,$,5299,4.0
210,Pequod's Pizzeria,DXwSYgiXqIVNdO9dazel6w,Chicago,IL,Pizza,41.92187,-87.664486,$$,5741,4.0
211,Crisp,WBU0yq9J8qiYQfI_fh2P1Q,Chicago,IL,Korean,41.9361214592879,-87.6444210345452,$$,3020,4.5
212,"Joe's Seafood, Prime Steak & Stone Crab",2tKMs0DbdxPSl2JeCJUEKw,Chicago,IL,Seafood,41.89186083,-87.62587283,$$$,2367,4.5
213,Xoco,jGiKIJCVLZHXQDSNnSLPsw,Chicago,IL,Mexican,41.890969,-87.630776,$$,3566,4.0
214,Molly's Cupcakes,ULEy88tbRkbwnDOOBdUCUQ,Chicago,IL,Desserts,41.9288051,-87.6425736,$$,2725,4.0
215,Sapori Trattoria,LYppbvgJlBG0SqjSKFiFGg,Chicago,IL,Italian,41.93166,-87.64859,$$,2126,4.5
216,Millennium Park,2DfcXGtDv7T_rnvl4lHzaQ,Chicago,IL,Parks,41.88339,-87.6218446,0,1203,4.5
217,Nini's Deli,F2NBch93KPaQdM_x0Fs2VQ,Chicago,IL,Sandwiches,41.89235,-87.66198,$,845,5.0
218,RPM Italian,bQaiow1WcwwSODUo9hHOMQ,Chicago,IL,Italian,41.8909608540557,-87.6300418625656,$$$,2973,4.0
219,Piece Brewery and Pizzeria,Z2nOMPedr7XYhgYhILJjEA,Chicago,IL,Pizza,41.9103256994423,-87.6760850295053,$$,3470,4.0
220,Avec,mvFimrcREBIDo-pLAhMfNg,Chicago,IL,French,41.884290441849,-87.6433979433133,$$$,2100,4.5
221,The Gage,vvhfPV-Llkd4fE2SHuLVvA,Chicago,IL,Gastropubs,41.881369,-87.624698,$$,2784,4.0
222,The Publican,LMaoM2Ue2BR_HI9ba3JsZg,Chicago,IL,American (New),41.886644,-87.648765,$$$,3138,4.0
223,Three Dots and a Dash,B_04jjMZjeGGKjaPcR3Kig,Chicago,IL,Asian Fusion,41.8904391303273,-87.6306027367742,$$,3063,4.0
224,The Violet Hour,oEFJ29zAQaCNnQzebHQvpg,Chicago,IL,American (New),41.909095,-87.677829,$$,2140,4.0
225,Del Seoul,f1P5hZSitUEAC-mtXlBB7w,Chicago,IL,Korean,41.929444,-87.643016,$,2032,4.5
226,Batter & Berries,9SY1qjFBIo8W48W6OTGWGg,Chicago,IL,Breakfast & Brunch,41.9315605,-87.6577911,$$,2513,4.0
227,Lula Cafe,4i1Ny2zIE1VJSU9gLMkHqg,Chicago,IL,American (New),41.927668036295,-87.706845233929,$$,1881,4.5
228,Longman & Eagle,m5_GCJP2W4zEJnyVgxa3eA,Chicago,IL,Gastropubs,41.930156679293,-87.707222394898,$$,2357,4.0
229,Kai Zan,q7SQnw2xVHjWuyQXL3VHUg,Chicago,IL,Asian Fusion,41.8955051374998,-87.6915407180786,$$$,969,4.5
230,Cafecito,1hJYOI26FjCQ-Ce6iKAvug,Chicago,IL,Coffee & Tea,41.882416,-87.633641,$,1942,4.5
231,Eataly - Chicago,t2nXebM7aqTj_qq6saZ89g,Chicago,IL,Specialty Food,41.892335432963,-87.6262607945148,$$,3599,4.0
232,Irazú Costa Rican Restaurant,F7IQngaDDBgYvhA3U31q-g,Chicago,IL,Latin American,41.9151045993531,-87.6846393244315,$$,2059,4.0
233,Green Street Smoked Meats,dux6UvpMGJuHquFA3JfR3A,Chicago,IL,Barbeque,41.883623,-87.648907,$$,1551,4.5
234,Shaw's Crab House,dKcO9OQ44RPRlkWe-vToFA,Chicago,IL,Seafood,41.8899414,-87.6273507,$$$,2118,4.0
235,Beatrix River North,zXDVdB7jofrt1IWODlOtUA,Chicago,IL,American (New),41.891477,-87.6308169,$$,1844,4.0
236,Yuzu Sushi & Robata Grill,_d5Br6nZWpBNwL-4isroJA,Chicago,IL,Japanese,41.8956886,-87.6717159,$$,1620,4.0
237,Chicago Pizza And Oven Grinder Company,QNbWTNuAEMWOurHN8rMXnA,Chicago,IL,Pizza,41.92084,-87.63721,$$,2418,4.0
238,Ramen Wasabi,lgjRFg3M-1N416W41DHsTQ,Chicago,IL,Ramen,41.9195063,-87.6915015,$$,1744,4.0
239,The Chicago Diner,o54U2VkQama8FI30qDkWvw,Chicago,IL,Comfort Food,41.94402,-87.64904,$$,2038,4.0
240,Boka,XKUZV9O2sRFLDIpAmwmG5g,Chicago,IL,American (New),41.9135158,-87.6480859,$$$,1366,4.5
241,Garfield Park Conservatory,JfNZVzh052lwZKpIMgsA1g,Chicago,IL,Parks,41.886342,-87.717266,0,585,5.0
242,Sunda,8d_DiHWB-pjBVW3a7D8EWg,Chicago,IL,Asian Fusion,41.8909469,-87.6317244,$$$,2745,4.0
243,Lou Malnati's Pizzeria,cxAkuwv7p4gm4Coixw7h9A,Chicago,IL,Pizza,41.871566,-87.627275,$$,2490,4.0
244,Sweet Mandy B's,VA0magU4cMCkM0uJ_hx0sg,Chicago,IL,Bakeries,41.92186,-87.65884,$$,1556,4.5
245,The Wormhole Coffee,jImBrAd65LeLWne9lfK2tg,Chicago,IL,Coffee & Tea,41.90828,-87.67471,$,1098,4.5
246,Volare Ristorante Italiano,7vsOVA4wrHP6f3DMQdD8og,Chicago,IL,Italian,41.8915901798304,-87.6225186472213,$$,2001,4.0
247,Over Easy Cafe,0fYNLK7VpBUW4mgFyPCrWQ,Chicago,IL,Breakfast & Brunch,41.9717208,-87.6790834,$$,1424,4.5
248,Siena Tavern,dSqRMhGNCWuSjPT_4lsZqw,Chicago,IL,Italian,41.8890751,-87.6299699,$$$,1717,4.0
249,The Cloud Gate,5s9ntZVD45n2CxboZnLbSg,Chicago,IL,Landmarks & Historical Buildings,41.8825524,-87.6225514,0,735,4.5
250,Art Institute of Chicago,AkcZ1fUyB3RocKLYGFu20Q,Chicago,IL,Art Schools,41.8796,-87.623713,0,1763,4.5
251,Smoque BBQ,LPwAwxEjetjdNh7Uadro3g,Chicago,IL,Barbeque,41.95021,-87.72795,$$,4055,4.5
252,Alinea,pbEiXam9YJL3neCYHGwLUA,Chicago,IL,American (New),41.9134194160823,-87.6482384681229,$$$$,2126,4.5
253,Cafe Ba-Ba-Reeba!,y8jVBaHh8ntYkVqDXpsi1Q,Chicago,IL,Spanish,41.918984,-87.648687,$$,3920,4.0
254,Kuma's Corner - Belmont,pVPyt3TugMd8FW5LGznkQQ,Chicago,IL,Pubs,41.939640045166,-87.7004470825195,$$,4995,4.0
255,Bavette's Bar & Boeuf,apyIymDFbUK7u-Y3V5kmkA,Chicago,IL,Steakhouses,41.8892796234574,-87.6348227262497,$$$,2264,4.5
256,Little Goat Diner,-sdMTRmgExufOk6STZFi9w,Chicago,IL,Diners,41.8846460590586,-87.6484126982138,$$,4428,4.0
257,Quartino Ristorante,ziIfrqtyupmeNlPAOx6jTw,Chicago,IL,Italian,41.8934479679332,-87.6283662020996,$$,4531,4.0
258,Portillo's Hot Dogs,rp17Dfjdh7JR4GGZwj6nqg,Chicago,IL,Hot Dogs,41.89366,-87.63157,$,5299,4.0
259,Pequod's Pizzeria,DXwSYgiXqIVNdO9dazel6w,Chicago,IL,Pizza,41.92187,-87.664486,$$,5741,4.0
260,Crisp,WBU0yq9J8qiYQfI_fh2P1Q,Chicago,IL,Korean,41.9361214592879,-87.6444210345452,$$,3020,4.5
261,"Joe's Seafood, Prime Steak & Stone Crab",2tKMs0DbdxPSl2JeCJUEKw,Chicago,IL,Seafood,41.89186083,-87.62587283,$$$,2367,4.5
262,Xoco,jGiKIJCVLZHXQDSNnSLPsw,Chicago,IL,Mexican,41.890969,-87.630776,$$,3566,4.0
263,Molly's Cupcakes,ULEy88tbRkbwnDOOBdUCUQ,Chicago,IL,Desserts,41.9288051,-87.6425736,$$,2725,4.0
264,Sapori Trattoria,LYppbvgJlBG0SqjSKFiFGg,Chicago,IL,Italian,41.93166,-87.64859,$$,2126,4.5
265,Millennium Park,2DfcXGtDv7T_rnvl4lHzaQ,Chicago,IL,Parks,41.88339,-87.6218446,0,1203,4.5
266,Nini's Deli,F2NBch93KPaQdM_x0Fs2VQ,Chicago,IL,Sandwiches,41.89235,-87.66198,$,845,5.0
267,RPM Italian,bQaiow1WcwwSODUo9hHOMQ,Chicago,IL,Italian,41.8909608540557,-87.6300418625656,$$$,2973,4.0
268,Piece Brewery and Pizzeria,Z2nOMPedr7XYhgYhILJjEA,Chicago,IL,Pizza,41.9103256994423,-87.6760850295053,$$,3470,4.0
269,Avec,mvFimrcREBIDo-pLAhMfNg,Chicago,IL,French,41.884290441849,-87.6433979433133,$$$,2100,4.5
270,The Gage,vvhfPV-Llkd4fE2SHuLVvA,Chicago,IL,Gastropubs,41.881369,-87.624698,$$,2784,4.0
271,The Publican,LMaoM2Ue2BR_HI9ba3JsZg,Chicago,IL,American (New),41.886644,-87.648765,$$$,3138,4.0
272,Three Dots and a Dash,B_04jjMZjeGGKjaPcR3Kig,Chicago,IL,Asian Fusion,41.8904391303273,-87.6306027367742,$$,3063,4.0
273,The Violet Hour,oEFJ29zAQaCNnQzebHQvpg,Chicago,IL,American (New),41.909095,-87.677829,$$,2140,4.0
274,Del Seoul,f1P5hZSitUEAC-mtXlBB7w,Chicago,IL,Korean,41.929444,-87.643016,$,2032,4.5
275,Batter & Berries,9SY1qjFBIo8W48W6OTGWGg,Chicago,IL,Breakfast & Brunch,41.9315605,-87.6577911,$$,2513,4.0
276,Lula Cafe,4i1Ny2zIE1VJSU9gLMkHqg,Chicago,IL,American (New),41.927668036295,-87.706845233929,$$,1881,4.5
277,Longman & Eagle,m5_GCJP2W4zEJnyVgxa3eA,Chicago,IL,Gastropubs,41.930156679293,-87.707222394898,$$,2357,4.0
278,Kai Zan,q7SQnw2xVHjWuyQXL3VHUg,Chicago,IL,Asian Fusion,41.8955051374998,-87.6915407180786,$$$,969,4.5
279,Cafecito,1hJYOI26FjCQ-Ce6iKAvug,Chicago,IL,Coffee & Tea,41.882416,-87.633641,$,1942,4.5
280,Eataly - Chicago,t2nXebM7aqTj_qq6saZ89g,Chicago,IL,Specialty Food,41.892335432963,-87.6262607945148,$$,3599,4.0
281,Irazú Costa Rican Restaurant,F7IQngaDDBgYvhA3U31q-g,Chicago,IL,Latin American,41.9151045993531,-87.6846393244315,$$,2059,4.0
282,Green Street Smoked Meats,dux6UvpMGJuHquFA3JfR3A,Chicago,IL,Barbeque,41.883623,-87.648907,$$,1551,4.5
283,Shaw's Crab House,dKcO9OQ44RPRlkWe-vToFA,Chicago,IL,Seafood,41.8899414,-87.6273507,$$$,2118,4.0
284,Beatrix River North,zXDVdB7jofrt1IWODlOtUA,Chicago,IL,American (New),41.891477,-87.6308169,$$,1844,4.0
285,Yuzu Sushi & Robata Grill,_d5Br6nZWpBNwL-4isroJA,Chicago,IL,Japanese,41.8956886,-87.6717159,$$,1620,4.0
286,Chicago Pizza And Oven Grinder Company,QNbWTNuAEMWOurHN8rMXnA,Chicago,IL,Pizza,41.92084,-87.63721,$$,2418,4.0
287,Ramen Wasabi,lgjRFg3M-1N416W41DHsTQ,Chicago,IL,Ramen,41.9195063,-87.6915015,$$,1744,4.0
288,The Chicago Diner,o54U2VkQama8FI30qDkWvw,Chicago,IL,Comfort Food,41.94402,-87.64904,$$,2038,4.0
289,Boka,XKUZV9O2sRFLDIpAmwmG5g,Chicago,IL,American (New),41.9135158,-87.6480859,$$$,1366,4.5
290,Garfield Park Conservatory,JfNZVzh052lwZKpIMgsA1g,Chicago,IL,Parks,41.886342,-87.717266,0,585,5.0
291,Sunda,8d_DiHWB-pjBVW3a7D8EWg,Chicago,IL,Asian Fusion,41.8909469,-87.6317244,$$$,2745,4.0
292,Lou Malnati's Pizzeria,cxAkuwv7p4gm4Coixw7h9A,Chicago,IL,Pizza,41.871566,-87.627275,$$,2490,4.0
293,Sweet Mandy B's,VA0magU4cMCkM0uJ_hx0sg,Chicago,IL,Bakeries,41.92186,-87.65884,$$,1556,4.5
294,The Wormhole Coffee,jImBrAd65LeLWne9lfK2tg,Chicago,IL,Coffee & Tea,41.90828,-87.67471,$,1098,4.5
295,Volare Ristorante Italiano,7vsOVA4wrHP6f3DMQdD8og,Chicago,IL,Italian,41.8915901798304,-87.6225186472213,$$,2001,4.0
296,Over Easy Cafe,0fYNLK7VpBUW4mgFyPCrWQ,Chicago,IL,Breakfast & Brunch,41.9717208,-87.6790834,$$,1424,4.5
297,Siena Tavern,dSqRMhGNCWuSjPT_4lsZqw,Chicago,IL,Italian,41.8890751,-87.6299699,$$$,1717,4.0
298,The Cloud Gate,5s9ntZVD45n2CxboZnLbSg,Chicago,IL,Landmarks & Historical Buildings,41.8825524,-87.6225514,0,735,4.5
299,Lincoln Park Zoo,RQmbLZvI7XyFQd2JgNDVig,Chicago,IL,Zoos,41.9209148287011,-87.6336050034629,0,1238,4.5
300,Smoque BBQ,LPwAwxEjetjdNh7Uadro3g,Chicago,IL,Barbeque,41.95021,-87.72795,$$,4055,4.5
301,Alinea,pbEiXam9YJL3neCYHGwLUA,Chicago,IL,American (New),41.9134194160823,-87.6482384681229,$$$$,2126,4.5
302,Cafe Ba-Ba-Reeba!,y8jVBaHh8ntYkVqDXpsi1Q,Chicago,IL,Spanish,41.918984,-87.648687,$$,3920,4.0
303,Kuma's Corner - Belmont,pVPyt3TugMd8FW5LGznkQQ,Chicago,IL,Pubs,41.939640045166,-87.7004470825195,$$,4995,4.0
304,Bavette's Bar & Boeuf,apyIymDFbUK7u-Y3V5kmkA,Chicago,IL,Steakhouses,41.8892796234574,-87.6348227262497,$$$,2264,4.5
305,Little Goat Diner,-sdMTRmgExufOk6STZFi9w,Chicago,IL,Diners,41.8846460590586,-87.6484126982138,$$,4428,4.0
306,Quartino Ristorante,ziIfrqtyupmeNlPAOx6jTw,Chicago,IL,Italian,41.8934479679332,-87.6283662020996,$$,4531,4.0
307,Portillo's Hot Dogs,rp17Dfjdh7JR4GGZwj6nqg,Chicago,IL,Hot Dogs,41.89366,-87.63157,$,5299,4.0
308,Pequod's Pizzeria,DXwSYgiXqIVNdO9dazel6w,Chicago,IL,Pizza,41.92187,-87.664486,$$,5741,4.0
309,Crisp,WBU0yq9J8qiYQfI_fh2P1Q,Chicago,IL,Korean,41.9361214592879,-87.6444210345452,$$,3020,4.5
310,"Joe's Seafood, Prime Steak & Stone Crab",2tKMs0DbdxPSl2JeCJUEKw,Chicago,IL,Seafood,41.89186083,-87.62587283,$$$,2367,4.5
311,Xoco,jGiKIJCVLZHXQDSNnSLPsw,Chicago,IL,Mexican,41.890969,-87.630776,$$,3566,4.0
312,Molly's Cupcakes,ULEy88tbRkbwnDOOBdUCUQ,Chicago,IL,Desserts,41.9288051,-87.6425736,$$,2725,4.0
313,Sapori Trattoria,LYppbvgJlBG0SqjSKFiFGg,Chicago,IL,Italian,41.93166,-87.64859,$$,2126,4.5
314,Millennium Park,2DfcXGtDv7T_rnvl4lHzaQ,Chicago,IL,Parks,41.88339,-87.6218446,0,1203,4.5
315,Nini's Deli,F2NBch93KPaQdM_x0Fs2VQ,Chicago,IL,Sandwiches,41.89235,-87.66198,$,845,5.0
316,RPM Italian,bQaiow1WcwwSODUo9hHOMQ,Chicago,IL,Italian,41.8909608540557,-87.6300418625656,$$$,2973,4.0
317,Piece Brewery and Pizzeria,Z2nOMPedr7XYhgYhILJjEA,Chicago,IL,Pizza,41.9103256994423,-87.6760850295053,$$,3470,4.0
318,Avec,mvFimrcREBIDo-pLAhMfNg,Chicago,IL,French,41.884290441849,-87.6433979433133,$$$,2100,4.5
319,The Gage,vvhfPV-Llkd4fE2SHuLVvA,Chicago,IL,Gastropubs,41.881369,-87.624698,$$,2784,4.0
320,The Publican,LMaoM2Ue2BR_HI9ba3JsZg,Chicago,IL,American (New),41.886644,-87.648765,$$$,3138,4.0
321,Three Dots and a Dash,B_04jjMZjeGGKjaPcR3Kig,Chicago,IL,Asian Fusion,41.8904391303273,-87.6306027367742,$$,3063,4.0
322,The Violet Hour,oEFJ29zAQaCNnQzebHQvpg,Chicago,IL,American (New),41.909095,-87.677829,$$,2140,4.0
323,Del Seoul,f1P5hZSitUEAC-mtXlBB7w,Chicago,IL,Korean,41.929444,-87.643016,$,2032,4.5
324,Batter & Berries,9SY1qjFBIo8W48W6OTGWGg,Chicago,IL,Breakfast & Brunch,41.9315605,-87.6577911,$$,2513,4.0
325,Lula Cafe,4i1Ny2zIE1VJSU9gLMkHqg,Chicago,IL,American (New),41.927668036295,-87.706845233929,$$,1881,4.5
326,Longman & Eagle,m5_GCJP2W4zEJnyVgxa3eA,Chicago,IL,Gastropubs,41.930156679293,-87.707222394898,$$,2357,4.0
327,Kai Zan,q7SQnw2xVHjWuyQXL3VHUg,Chicago,IL,Asian Fusion,41.8955051374998,-87.6915407180786,$$$,969,4.5
328,Cafecito,1hJYOI26FjCQ-Ce6iKAvug,Chicago,IL,Coffee & Tea,41.882416,-87.633641,$,1942,4.5
329,Eataly - Chicago,t2nXebM7aqTj_qq6saZ89g,Chicago,IL,Specialty Food,41.892335432963,-87.6262607945148,$$,3599,4.0
330,Irazú Costa Rican Restaurant,F7IQngaDDBgYvhA3U31q-g,Chicago,IL,Latin American,41.9151045993531,-87.6846393244315,$$,2059,4.0
331,Green Street Smoked Meats,dux6UvpMGJuHquFA3JfR3A,Chicago,IL,Barbeque,41.883623,-87.648907,$$,1551,4.5
332,Shaw's Crab House,dKcO9OQ44RPRlkWe-vToFA,Chicago,IL,Seafood,41.8899414,-87.6273507,$$$,2118,4.0
333,Beatrix River North,zXDVdB7jofrt1IWODlOtUA,Chicago,IL,American (New),41.891477,-87.6308169,$$,1844,4.0
334,Yuzu Sushi & Robata Grill,_d5Br6nZWpBNwL-4isroJA,Chicago,IL,Japanese,41.8956886,-87.6717159,$$,1620,4.0
335,Chicago Pizza And Oven Grinder Company,QNbWTNuAEMWOurHN8rMXnA,Chicago,IL,Pizza,41.92084,-87.63721,$$,2418,4.0
336,Ramen Wasabi,lgjRFg3M-1N416W41DHsTQ,Chicago,IL,Ramen,41.9195063,-87.6915015,$$,1744,4.0
337,The Chicago Diner,o54U2VkQama8FI30qDkWvw,Chicago,IL,Comfort Food,41.94402,-87.64904,$$,2038,4.0
338,Boka,XKUZV9O2sRFLDIpAmwmG5g,Chicago,IL,American (New),41.9135158,-87.6480859,$$$,1366,4.5
339,Garfield Park Conservatory,JfNZVzh052lwZKpIMgsA1g,Chicago,IL,Parks,41.886342,-87.717266,0,585,5.0
340,Sunda,8d_DiHWB-pjBVW3a7D8EWg,Chicago,IL,Asian Fusion,41.8909469,-87.6317244,$$$,2745,4.0
341,Lou Malnati's Pizzeria,cxAkuwv7p4gm4Coixw7h9A,Chicago,IL,Pizza,41.871566,-87.627275,$$,2490,4.0
342,Sweet Mandy B's,VA0magU4cMCkM0uJ_hx0sg,Chicago,IL,Bakeries,41.92186,-87.65884,$$,1556,4.5
343,The Wormhole Coffee,jImBrAd65LeLWne9lfK2tg,Chicago,IL,Coffee & Tea,41.90828,-87.67471,$,1098,4.5
344,Volare Ristorante Italiano,7vsOVA4wrHP6f3DMQdD8og,Chicago,IL,Italian,41.8915901798304,-87.6225186472213,$$,2001,4.0
345,Over Easy Cafe,0fYNLK7VpBUW4mgFyPCrWQ,Chicago,IL,Breakfast & Brunch,41.9717208,-87.6790834,$$,1424,4.5
346,Siena Tavern,dSqRMhGNCWuSjPT_4lsZqw,Chicago,IL,Italian,41.8890751,-87.6299699,$$$,1717,4.0
347,The Cloud Gate,5s9ntZVD45n2CxboZnLbSg,Chicago,IL,Landmarks & Historical Buildings,41.8825524,-87.6225514,0,735,4.5
348,Lincoln Park Zoo,RQmbLZvI7XyFQd2JgNDVig,Chicago,IL,Zoos,41.9209148287011,-87.6336050034629,0,1238,4.5
349,Gibsons Bar & Steakhouse,sNQglz_HoXgnUi1KTN3Iew,Chicago,IL,Steakhouses,41.901394,-87.627962,$$$,1881,4.0
350,Alinea,pbEiXam9YJL3neCYHGwLUA,Chicago,IL,American (New),41.9134194160823,-87.6482384681229,$$$$,2126,4.5
351,Cafe Ba-Ba-Reeba!,y8jVBaHh8ntYkVqDXpsi1Q,Chicago,IL,Spanish,41.918984,-87.648687,$$,3920,4.0
352,Kuma's Corner - Belmont,pVPyt3TugMd8FW5LGznkQQ,Chicago,IL,Pubs,41.939640045166,-87.7004470825195,$$,4995,4.0
353,Bavette's Bar & Boeuf,apyIymDFbUK7u-Y3V5kmkA,Chicago,IL,Steakhouses,41.8892796234574,-87.6348227262497,$$$,2264,4.5
354,Little Goat Diner,-sdMTRmgExufOk6STZFi9w,Chicago,IL,Diners,41.8846460590586,-87.6484126982138,$$,4428,4.0
355,Quartino Ristorante,ziIfrqtyupmeNlPAOx6jTw,Chicago,IL,Italian,41.8934479679332,-87.6283662020996,$$,4531,4.0
356,Portillo's Hot Dogs,rp17Dfjdh7JR4GGZwj6nqg,Chicago,IL,Hot Dogs,41.89366,-87.63157,$,5299,4.0
357,Pequod's Pizzeria,DXwSYgiXqIVNdO9dazel6w,Chicago,IL,Pizza,41.92187,-87.664486,$$,5741,4.0
358,Crisp,WBU0yq9J8qiYQfI_fh2P1Q,Chicago,IL,Korean,41.9361214592879,-87.6444210345452,$$,3020,4.5
359,"Joe's Seafood, Prime Steak & Stone Crab",2tKMs0DbdxPSl2JeCJUEKw,Chicago,IL,Seafood,41.89186083,-87.62587283,$$$,2367,4.5
360,Xoco,jGiKIJCVLZHXQDSNnSLPsw,Chicago,IL,Mexican,41.890969,-87.630776,$$,3566,4.0
361,Molly's Cupcakes,ULEy88tbRkbwnDOOBdUCUQ,Chicago,IL,Desserts,41.9288051,-87.6425736,$$,2725,4.0
362,Sapori Trattoria,LYppbvgJlBG0SqjSKFiFGg,Chicago,IL,Italian,41.93166,-87.64859,$$,2126,4.5
363,Millennium Park,2DfcXGtDv7T_rnvl4lHzaQ,Chicago,IL,Parks,41.88339,-87.6218446,0,1203,4.5
364,Nini's Deli,F2NBch93KPaQdM_x0Fs2VQ,Chicago,IL,Sandwiches,41.89235,-87.66198,$,845,5.0
365,RPM Italian,bQaiow1WcwwSODUo9hHOMQ,Chicago,IL,Italian,41.8909608540557,-87.6300418625656,$$$,2973,4.0
366,Piece Brewery and Pizzeria,Z2nOMPedr7XYhgYhILJjEA,Chicago,IL,Pizza,41.9103256994423,-87.6760850295053,$$,3470,4.0
367,Avec,mvFimrcREBIDo-pLAhMfNg,Chicago,IL,French,41.884290441849,-87.6433979433133,$$$,2100,4.5
368,The Gage,vvhfPV-Llkd4fE2SHuLVvA,Chicago,IL,Gastropubs,41.881369,-87.624698,$$,2784,4.0
369,The Publican,LMaoM2Ue2BR_HI9ba3JsZg,Chicago,IL,American (New),41.886644,-87.648765,$$$,3138,4.0
370,Three Dots and a Dash,B_04jjMZjeGGKjaPcR3Kig,Chicago,IL,Asian Fusion,41.8904391303273,-87.6306027367742,$$,3063,4.0
371,The Violet Hour,oEFJ29zAQaCNnQzebHQvpg,Chicago,IL,American (New),41.909095,-87.677829,$$,2140,4.0
372,Del Seoul,f1P5hZSitUEAC-mtXlBB7w,Chicago,IL,Korean,41.929444,-87.643016,$,2032,4.5
373,Batter & Berries,9SY1qjFBIo8W48W6OTGWGg,Chicago,IL,Breakfast & Brunch,41.9315605,-87.6577911,$$,2513,4.0
374,Lula Cafe,4i1Ny2zIE1VJSU9gLMkHqg,Chicago,IL,American (New),41.927668036295,-87.706845233929,$$,1881,4.5
375,Longman & Eagle,m5_GCJP2W4zEJnyVgxa3eA,Chicago,IL,Gastropubs,41.930156679293,-87.707222394898,$$,2357,4.0
376,Kai Zan,q7SQnw2xVHjWuyQXL3VHUg,Chicago,IL,Asian Fusion,41.8955051374998,-87.6915407180786,$$$,969,4.5
377,Cafecito,1hJYOI26FjCQ-Ce6iKAvug,Chicago,IL,Coffee & Tea,41.882416,-87.633641,$,1942,4.5
378,Eataly - Chicago,t2nXebM7aqTj_qq6saZ89g,Chicago,IL,Specialty Food,41.892335432963,-87.6262607945148,$$,3599,4.0
379,Irazú Costa Rican Restaurant,F7IQngaDDBgYvhA3U31q-g,Chicago,IL,Latin American,41.9151045993531,-87.6846393244315,$$,2059,4.0
380,Green Street Smoked Meats,dux6UvpMGJuHquFA3JfR3A,Chicago,IL,Barbeque,41.883623,-87.648907,$$,1551,4.5
381,Shaw's Crab House,dKcO9OQ44RPRlkWe-vToFA,Chicago,IL,Seafood,41.8899414,-87.6273507,$$$,2118,4.0
382,Beatrix River North,zXDVdB7jofrt1IWODlOtUA,Chicago,IL,American (New),41.891477,-87.6308169,$$,1844,4.0
383,Yuzu Sushi & Robata Grill,_d5Br6nZWpBNwL-4isroJA,Chicago,IL,Japanese,41.8956886,-87.6717159,$$,1620,4.0
384,Chicago Pizza And Oven Grinder Company,QNbWTNuAEMWOurHN8rMXnA,Chicago,IL,Pizza,41.92084,-87.63721,$$,2418,4.0
385,Ramen Wasabi,lgjRFg3M-1N416W41DHsTQ,Chicago,IL,Ramen,41.9195063,-87.6915015,$$,1744,4.0
386,The Chicago Diner,o54U2VkQama8FI30qDkWvw,Chicago,IL,Comfort Food,41.94402,-87.64904,$$,2038,4.0
387,Boka,XKUZV9O2sRFLDIpAmwmG5g,Chicago,IL,American (New),41.9135158,-87.6480859,$$$,1366,4.5
388,Garfield Park Conservatory,JfNZVzh052lwZKpIMgsA1g,Chicago,IL,Parks,41.886342,-87.717266,0,585,5.0
389,Sunda,8d_DiHWB-pjBVW3a7D8EWg,Chicago,IL,Asian Fusion,41.8909469,-87.6317244,$$$,2745,4.0
390,Lou Malnati's Pizzeria,cxAkuwv7p4gm4Coixw7h9A,Chicago,IL,Pizza,41.871566,-87.627275,$$,2490,4.0
